source,2015-05-01T00:00:00Z,2015-11-01T00:00:00Z,2016-01-01T00:00:00Z,2016-09-01T00:00:00Z,2016-11-01T00:00:00Z,2017-01-01T00:00:00Z,2017-05-01T00:00:00Z,2017-06-01T00:00:00Z,2017-08-01T00:00:00Z,2017-09-01T00:00:00Z,2017-12-01T00:00:00Z,2019-01-01T00:00:00Z
Floating Liquefied Natural Gas,1.0,1.0,2.0,5.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0
