,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Longships were adequate ships for North Sea. However, Bizantine and italian galleys, heirs of a millenary mediterranean sea tradition, were more advanced. When viking ships faced those ships, mainly the bizantine dromons, the outcome was always clear. Dromon were bigger, more powerful and more advanced.Evolution in shipbuiding was a mix between mediterranean galleys and North Sea ships. The result was the caravelle. The evolution was the galleon (Greek origin) and fluyt.",UNKNOWN,David M. Prus,1.8K,19.1K,19.9M,2016,https://www.quora.com/Were-Viking-longships-the-most-advanced-technology-for-ships-prior-to-the-12th-century
1,"What they mean by advanced technology  is the design of the viking longships,not its size.The inverted bow/stern design on the viking longships performs better in rough seas and produce  more speed,because of less hydrodynamic drag.The inverted bow design is still in use today on modern ships,inspired by the viking longship.it means less fuel consumption and better seakeeping performance.Features and Benefits of X Bow Ship",62 followers,Michael S Moran,1.8K,137,899.2K,2016,https://www.quora.com/Were-Viking-longships-the-most-advanced-technology-for-ships-prior-to-the-12th-century
2,"Two things were kept in mind: a flat bottom and a narrow keelThe broad bottom gave a lot of stability and decreased resistance. And while the ships were broad, they were proportionally narrow to decrease drag as well. The keep aided the stability even more.The combination of oar and sail allowed for flexibility over both oceans and shallows.There were no organized navies in the north sea, thus the Vikings could sail at will. When the wind failed, the oars would pick up the slack. The broad bottom allowed for use in very shallow water.Thus the ships could go anywhere, and the skill of the sailoTwo things were kept in mind: a flat bottom and a narrow keelThe broad bottom gave a lot of stability and decreased resistance. And while the ships were broad, they were proportionally narrow to decrease drag as well. The keep aided the stability even more.The combination of oar and sail allowed for flexibility over both oceans and shallows.There were no organized navies in the north sea, thus the Vikings could sail at will. When the wind failed, the oars would pick up the slack. The broad bottom allowed for use in very shallow water.Thus the ships could go anywhere, and the skill of the sailors and narrowed hell allowed for speed as well. And it was this that made the Vikings achieve complete survived. They went past defenses and forts and lookouts to raid, go downriver to avoid overland movement. They moved faster than any army in Western Europe. Nothing was out of their reach. They appeared suddenly, took what they wanted, and then left before resistance could muster.Norse longboats were the ultimate transport in Northern Europe.","5,360 followers",Valerio Cietto,677,2.4K,9.1M,2021,https://www.quora.com/Were-Viking-longships-the-most-advanced-technology-for-ships-prior-to-the-12th-century
3,"What would the Amish think of a smartphone?Contrary to popular belief, the Amish are not an isolated community with no idea what the outside world is like. They are fully aware of technology, including smartphones and many of them use them, either openly if allowed by their community or in secret if they are not.So they think of them similar to who people think of them in general.",469 followers,Daniel Cohort,11.9K,377,1.2M,2021,https://www.quora.com/Were-Viking-longships-the-most-advanced-technology-for-ships-prior-to-the-12th-century
4,"Some districts of Amish tolerate smartphone use, so you probably won’t get more modern than that. For more conservative Amish, it is likely the LED lights that run off of lithium-ion batteries that were charged by a solar panel.",UNKNOWN,DurgaPrasad (దుర్గా ప్రసాద్),546,183,3.5M,2018,https://www.quora.com/Were-Viking-longships-the-most-advanced-technology-for-ships-prior-to-the-12th-century
5,"I grew up near and went to school in Holmes county Ohio. Holmes county has more Old Order Amish than any other area of the country.They still drive horse and buggies. They still do woodwork by hand and use windmill powered saws. They are not much into technology.I was living back in Ohio when my twins were born. I had an Amish girl come live in during the week and I would take her home on Friday and pick her up on Monday. One day I went grocery shopping and when I got home it had been dark for quite a while. There were no lights on in the house. She and my three children were sitting in the liI grew up near and went to school in Holmes county Ohio. Holmes county has more Old Order Amish than any other area of the country.They still drive horse and buggies. They still do woodwork by hand and use windmill powered saws. They are not much into technology.I was living back in Ohio when my twins were born. I had an Amish girl come live in during the week and I would take her home on Friday and pick her up on Monday. One day I went grocery shopping and when I got home it had been dark for quite a while. There were no lights on in the house. She and my three children were sitting in the living room in the dark. She would use the light but she wouldn't turn it on. Just like she would watch TV if it was on she would not turn it on herself.The Old World Amish,when I went home 2 years ago, we're still using horse and buggies but I noticed the younger girls were riding bicycles with a little motor on it. I presume they were battery operated and only used for uphill",256 followers,Priyal Gupta,9.7K,0,0,2021,https://www.quora.com/Were-Viking-longships-the-most-advanced-technology-for-ships-prior-to-the-12th-century
6,"Yes. Just take a look at these :China put a man into space in 2003.China sent a land rover to the moon in 2013.China launched a space lab in 2011.Chinese supercomputer has been ranked No.1 in the Top500 list beating America for 6 consecutive times up to now. China builds the fastest computer in the world.China has a strong nuclear program.China has the longest high-speed rail system in the world. The design and development of the system is indigenous to China.China is the world leader in quantum communication. The first quantum communication satellite in the world was launched by China in 2016Yes. Just take a look at these :China put a man into space in 2003.China sent a land rover to the moon in 2013.China launched a space lab in 2011.Chinese supercomputer has been ranked No.1 in the Top500 list beating America for 6 consecutive times up to now. China builds the fastest computer in the world.China has a strong nuclear program.China has the longest high-speed rail system in the world. The design and development of the system is indigenous to China.China is the world leader in quantum communication. The first quantum communication satellite in the world was launched by China in 2016/8.China has indigenous version of American C-17 heavy lifter.China is taking on Boeing and Air-bus.Sometimes Silicon valley copies China for their mobile internet ideas.China is also the world’s largest exporter of smart phones, including iPhones.Chinese Jiao Long reached deeper than 7000 meters below the sea.China built the longest bridge in the world (more than 164 kilometers)Lenovo is the world’s No.1 PC makerDJI is the world’s No.1 drone makerBaidu is testing the Chinese autonomous driving carAlibaba is the world’s largest E-commerce platformPLAN surpassed Russian navy in surface vessel quality and capabilities","5,990 followers",Jens Böttiger,566,2.6K,17.6M,2018,https://www.quora.com/What-is-the-most-advanced-technology-that-most-Amish-households-own
7,"These Scientific Discoveries That May Change the World Soon1. The first successful head transplant surgeryYou will probably agree that this piece of news sounds like it was told by someone who returned from the future. But the future is actually now. This is what our scientists are trying to prove.Chinese surgeons, managed by Sergio Canavero, performed2.Modern medicalThese Scientific Discoveries That May Change the World Soon1. The first successful head transplant surgeryYou will probably agree that this piece of news sounds like it was told by someone who returned from the future. But the future is actually now. This is what our scientists are trying to prove.Chinese surgeons, managed by Sergio Canavero, performed2.Modern medical experts are on the way to making people forget the word “cancer.” Of course, it is impossible to cure cancer completely, but it might become as easy as curing a cold.In 2017, several ways of fighting cancer cells have been tested but the most progressive one was the method for3. Genetical editing to treat a patientIn August 2017 bioengineers changed the genes of a living person. Experts at Oregon University made their first attempt to4. Chinese scientists cloned a monkeyThe first5. Israeli eye ophthalmologists invented eye drops that restore the eye cornea.Can you imagine that very soon glasses for eyesight correction won’t be necessary anymore and their job will be done by regular6.Scientists created a vest that can warn you about a heart attack several days in advanceSmart VestThe creator of this invention says that the application can give a diagnosis and even predict serious heart issues because the abnormal activity of the heart can be noticed on the ECG 2 days before the heart attack. The vest has already been successfully tested on volunteers.Thanks for readingWith ❤️ DP ✍️","5,360 followers",Valerio Cietto,677,2.4K,9.1M,2018,https://www.quora.com/What-is-the-most-advanced-technology-that-most-Amish-households-own
8,"1. Translator earbudsGoogle’s Pixel Buds pair with the Pixel smartphone and use Google Translate to translate languages in real time. This invention could remove language barriers and make travelling - and doing business with other cultures – much easier. With these earbuds, someone could be standing in front of you speaking French, and the earbuds will feed you the English translation. You can then hold down your right earbud and speak in English, and your phone will project the French translation from the Pixel's speaker, so the other person can hear. The earbuds can translate 40 different l1. Translator earbudsGoogle’s Pixel Buds pair with the Pixel smartphone and use Google Translate to translate languages in real time. This invention could remove language barriers and make travelling - and doing business with other cultures – much easier. With these earbuds, someone could be standing in front of you speaking French, and the earbuds will feed you the English translation. You can then hold down your right earbud and speak in English, and your phone will project the French translation from the Pixel's speaker, so the other person can hear. The earbuds can translate 40 different languages!","1,441 followers",Knowledge Bank,6.7K,117,161.9K,2022,https://www.quora.com/Were-Viking-longships-the-most-advanced-technology-for-ships-prior-to-the-12th-century
9,P.S. : - some of them are already available but in expensive devices others are being worked on.,6 followers,Ann Edelman,6.2K,0,0,2017,https://www.quora.com/Were-Viking-longships-the-most-advanced-technology-for-ships-prior-to-the-12th-century
