,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Of course not, he also said he knows more tech than anyone. I don’t think he even knows how to use a computer, and we know he doesn't like to read so that would make sense. He’s also said he thinks he would have made a great general. He still thinks he’s a great president.We all have our fantasy lives. His is just bigger, huger, more tremendous than us common people.",0 followers,Samuel Billings,9.1K,1.7K,2.2M,2019,https://www.quora.com/While-Chinese-leaders-are-pledging-higher-spending-on-development-of-technologies-including-artificial-intelligence-electric-cars-biotechnology-and-new-materials-what-President-Trump-is-engaged-in
1,"At this point in time it is safe to say that when trump speaks it is more likely to be made up, confabulation, a lie, or irrelevant to the topic at hand. And when he claims expertise at anything other than promoting trump, it is a guaranteed lie. He is an expert at nothing. The Republicans elected a fucking moron.Two years in, two more to go. It is really amazing that anyone supports him any more.",1 follower,Yixuan Li,2.1K,0,0,2019,https://www.quora.com/While-Chinese-leaders-are-pledging-higher-spending-on-development-of-technologies-including-artificial-intelligence-electric-cars-biotechnology-and-new-materials-what-President-Trump-is-engaged-in
