,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,Phys.org,0 followers,Lucas Martin,6.4K,65,4.2M,2018,https://www.quora.com/Whats-the-most-accurate-and-useful-platform-for-news-about-emerging-technologies
1,"For me, there is really no one platform that speaks with 100% accuracy. What I do is read articles from different news outlets and technology websites. With the uprising of hoaxes and false news statements, what do I do with it? I read it as it contains an interesting topic to research more on. This helps develop my own knowledge and keeps my curiosity in check. There are a lot of big news outlets that publish similar content. The small outlets and credible blogs help too. It becomes a daily habit of mine when I have my lunch break and it really helps keep me informed.",179 followers,Tony Moir,684,403,2.5M,2018,https://www.quora.com/Whats-the-most-accurate-and-useful-platform-for-news-about-emerging-technologies
2,"Cryptocurrency is a form of digital currency that is used world wide. It can be brought, sold and can exchanged for any other normal currency or transferred between parties securely over the internet. You can use it to get paid, to purchase products/services online. You can virtually buy anything you want.It is also called as Digital asset. Cryptocurrency acts as a digital exchange medium that uses cryptography for secure transactions over internet.As everyone nowadays hearing about the buzz of BITCOIN. It was the first and the best cryptocurrency all over world. Bitcoin was started in 2009. SCryptocurrency is a form of digital currency that is used world wide. It can be brought, sold and can exchanged for any other normal currency or transferred between parties securely over the internet. You can use it to get paid, to purchase products/services online. You can virtually buy anything you want.It is also called as Digital asset. Cryptocurrency acts as a digital exchange medium that uses cryptography for secure transactions over internet.As everyone nowadays hearing about the buzz of BITCOIN. It was the first and the best cryptocurrency all over world. Bitcoin was started in 2009. Similar to Bitcoin there are many cryptocurrencies which are evolving now in digital era. There are over 1400+ cryptocurrencies all over the world.The major benifits of cryptcurrencies in today’s digital world areAnd there are many other benefits for businesses in blockchain projects. Cryptocurrency is a trending topic which is creating a big revolution. If you would like to learn more about cryptocurrencies and earn the digital assets then i’m happy to help you.",UNKNOWN,Md. Jahid Hossain,813,0,0,2018,https://www.quora.com/Whats-the-most-accurate-and-useful-platform-for-news-about-emerging-technologies
3,Check DIVI Project.Their main goal is mass adoption and that can only come with great UX.They already have 1 click masternodes that even your grandma can deploy.Easy to use wallet is here already while mobile app is coming this year.Their dedicationis unreal!,15 followers,John Meyer,1.3K,0,0,2019,https://www.quora.com/Whats-the-most-accurate-and-useful-platform-for-news-about-emerging-technologies
4,"A couple months ago I had a major plumbing problem in my kitchen. (I’m describing the problem as “major” because the final bill was $1480.)I called my plumber—who makes $100,000 annually. He said it wasn’t something he was interested in doing and gave me the phone numbers for a couple other plumbers who might be willing to help.It took me a week and a dozen phone calls to get the job done properly. It turned out to be four manhours of work. The parts couldn’t have cost $20.The trades are alive and well. Baby Boomers are retiring in droves and leaving their high paying jobs unfilled. I had a goA couple months ago I had a major plumbing problem in my kitchen. (I’m describing the problem as “major” because the final bill was $1480.)I called my plumber—who makes $100,000 annually. He said it wasn’t something he was interested in doing and gave me the phone numbers for a couple other plumbers who might be willing to help.It took me a week and a dozen phone calls to get the job done properly. It turned out to be four manhours of work. The parts couldn’t have cost $20.The trades are alive and well. Baby Boomers are retiring in droves and leaving their high paying jobs unfilled. I had a good chat with the plumber who finished the job for me. According to him 70% of all master plumbers will be retired by 2022, and they can’t find anybody to hire.NoteMy local community college has discontinued their plumbing certification—no interest.","6,707 followers",Thomas B Walsh,1.1K,11.9K,37.9M,2021,https://www.quora.com/Whats-the-most-accurate-and-useful-platform-for-news-about-emerging-technologies
5,"I would put us in upper-middle class. My income and acquired value put me in the upper 2% of wage earners. I’m an architect that owns a small firm with another architect. We take home over $150,000 per year each. Plus we get bonuses. That can range from $0 in a bad year to over $100,000 in a good year.I’ve been a registered architect for 30 years. I’ve owned my own firm for over 20 years. I live in a modest home but I have had it paid off for a number of years. I drive a Tesla (Model S). I own a condo where my son and his wife live. I also own a resort condo.Now I’ll give you the other side. II would put us in upper-middle class. My income and acquired value put me in the upper 2% of wage earners. I’m an architect that owns a small firm with another architect. We take home over $150,000 per year each. Plus we get bonuses. That can range from $0 in a bad year to over $100,000 in a good year.I’ve been a registered architect for 30 years. I’ve owned my own firm for over 20 years. I live in a modest home but I have had it paid off for a number of years. I drive a Tesla (Model S). I own a condo where my son and his wife live. I also own a resort condo.Now I’ll give you the other side. I’m answering this while eating dinner. But I’m back to the office for another 3 or 4 hours. I put in a couple of hours of time almost every night. This past weekend I put in another 10 or 12 hours. My partner just pulled an all-nighter finishing up a proposal. And that’s not the first time by a long shot. I have also spent many nights, staying up late reviewing drawings to keep my staff employed. My days and nights ar not filled with the creative design time I though would await me upon graduation. Today, I truly believe I spend less than 5% of my days doing what I was trained to do in University. It’s a profession that demands a lot of you, and you need a passion for design and building beyond what most people can comprehend.It’s a tough profession. But it’s a rewarding profession, too. But understand this - Doctors bury their mistakes. Lawyers put theirs in Jail. Architects put theirs on display.",621 followers,Tom Hitchins,764,838,2M,2021,https://www.quora.com/Whats-the-most-accurate-and-useful-platform-for-news-about-emerging-technologies
6,"This is a “you’ve got to be kidding” question. I’m an architect and not a nurse, but as a user of healthcare, be it in a doctor’s office, clinic or a hospital, inpatient or out patient, I can assure you that based on my experience they earn every dang penny they are paid. Furthermore our daughter is a doctor and she would tell you that from her side of the equation she sees it the same way.","115,126 followers",Daveed Phoenix,601,9.9K,160.6M,2019,https://www.quora.com/What-is-cryptocurrency-and-how-has-it-emerged-as-a-side-product-of-digital-cash-in-todays-market
7,"I suppose that depends on your idea of a ‘good living.’It also depends on how good you are at your job. A good server can make good money. A bad server makes… excuses.Look, I’m far from hot and I certainly don’t benefit from ‘big boobs’ but I was one of the highest tipped servers at the sports bar where I worked, and often told I was the most requested. Who were my main regulars? Who gave me the best tips? Families and teenagers.My main ‘competition’ for earning was a dorky young guy who had a knack for being casual friendly. He could talk sports, politics, science… all the while making it seeI suppose that depends on your idea of a ‘good living.’It also depends on how good you are at your job. A good server can make good money. A bad server makes… excuses.Look, I’m far from hot and I certainly don’t benefit from ‘big boobs’ but I was one of the highest tipped servers at the sports bar where I worked, and often told I was the most requested. Who were my main regulars? Who gave me the best tips? Families and teenagers.My main ‘competition’ for earning was a dorky young guy who had a knack for being casual friendly. He could talk sports, politics, science… all the while making it seem like you were old friends.The thing we shared is that we didn’t rush people, we didn’t judge them as potential good or bad tippers, we didn’t make them feel like they were an inconvenience or that we were just ‘doing our job.’We both genuinely like people.Serving is a difficult job and it’s not for everyone. It’s fast paced, you have to multi-task… and some peeps are just plain jerks who don’t care if you have 5 other families that also require your attention. One of the main skills you need as a server is the ability to hide all that stress behind a happy face, so your tables can enjoy their meals without feeling guilty for asking for extra napkins.End of day, I worked about 35 hours per week and made about $24 per hour. I don’t know if you consider that ‘good money’ but… I wasn’t on call 24/7, I wasn’t required to work 50 hours per week (on salary, no overtime) and I met a heck of a lot more interesting people than I do as a manager.A good server can make decent money. A poor server can make… what was it I said before?Oh yeah, they make excuses ; )",UNKNOWN,Cory A. Martin,2.6K,956,7.8M,2019,https://www.quora.com/What-is-cryptocurrency-and-how-has-it-emerged-as-a-side-product-of-digital-cash-in-todays-market
8,"If you win, remember who helped you!",114 followers,Hemant Sharma,16.7K,151,2.5M,2018,https://www.quora.com/Which-is-the-best-emerging-technology-to-learn-in-the-IT-industry-for-making-some-good-money
9,"Sell everything that you have, go to a casino and put all your money in one number of the roulette! Boom, 35x return!Oh, you mean make money fast and easy without the risk of losing everything?There’s no such thing…",859 followers,Gene Hammons,956,2.9K,3.3M,2018,https://www.quora.com/Which-is-the-best-emerging-technology-to-learn-in-the-IT-industry-for-making-some-good-money
