,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Well, a submarine was used, but it was unsuccessful in inflicting damage on enemy ships.","4,773 followers",Fergus Mason,1.2K,6.6K,28M,2020,https://www.quora.com/What-was-the-highest-technology-used-to-fight-the-American-Revolutionary-War
1,"The Americans used something never done before- a submarine called the Turtle. It was a very large barrel adapted with a screw propeller, a window, weights, and a large wood screw to attach a mine to an enemy ship. It was propelled by hand, and the inside was lighted by foxfire (glowing rotten wood caused by mold). It made an unsuccessful attack on a British ship, but was defeated by the copper plating on the hull which prevent the screw from penetrating, in NYC, 1776.",0 followers,Oscar Fredrick,2.8K,202,5M,2020,https://www.quora.com/What-was-the-highest-technology-used-to-fight-the-American-Revolutionary-War
2,"Probably the submersible Turtle.Submarine WarfareThe New York Campaign can not be left without mention of David Bushnell, an inventor from Connecticut, who is generally given credit for the invention of the first attack submarine. Bushnell and Phineas Pratt, a fellow student at Yale, had conceived of an underwater bomb with a time delayed flintlock detonator that might be attached to the bottom of an anchored warship by means of a hand-powered underwater vehicle – theConceptual drawing (Lt. Commander F. M. Barber, 1885). The actual design and the sub were lost in 1776.The oneProbably the submersible Turtle.Submarine WarfareThe New York Campaign can not be left without mention of David Bushnell, an inventor from Connecticut, who is generally given credit for the invention of the first attack submarine. Bushnell and Phineas Pratt, a fellow student at Yale, had conceived of an underwater bomb with a time delayed flintlock detonator that might be attached to the bottom of an anchored warship by means of a hand-powered underwater vehicle – theConceptual drawing (Lt. Commander F. M. Barber, 1885). The actual design and the sub were lost in 1776.The one-man-poweredThe Submarine Force Museum, located on the Thames River in Groton, Connecticut, maintains the world's finest collection of submarine artifacts. On display in the main exhibit area is a full size replica of Bushnell's Turtle.Transported by water in another vessel to New York in August, the[i]A model of","8,126 followers",Barnaby Lane,3K,7.2K,45.6M,2020,https://www.quora.com/What-was-the-highest-technology-used-to-fight-the-American-Revolutionary-War
3,The sextant and the chronometer. The British could accurately position their ships to block or deliver supplies and transport troops as needed.I might also add the rifled musket.,"3,298 followers",Kevin Flint,899,1.6K,8.3M,2020,https://www.quora.com/What-was-the-highest-technology-used-to-fight-the-American-Revolutionary-War
4,"Sometimes the problem isn’t the person with the big IQ but with “other” people who have to deal with the revolutionary ideas.I have several personal examples of where I provided an answer to a problem that existed or will exist in the future. These people didn’t examine and basically tossed the idea out the window while giving you a pat on the head only to have the problem solved by someone else again (who gets credit for it) many years later.It isn’t just the creator of the ideas who is at fault but the people who receive the ideas who are condescending to the creator and ignore him.Example:Sometimes the problem isn’t the person with the big IQ but with “other” people who have to deal with the revolutionary ideas.I have several personal examples of where I provided an answer to a problem that existed or will exist in the future. These people didn’t examine and basically tossed the idea out the window while giving you a pat on the head only to have the problem solved by someone else again (who gets credit for it) many years later.It isn’t just the creator of the ideas who is at fault but the people who receive the ideas who are condescending to the creator and ignore him.Example: A 12 year old boy generates the specs for the F-16 plane and sends it to General Dynamics. A nice letter comes back thanking him but suggests that he should take aerospace engineering classes. Years later, the F-16 plane is produced that has many of the same specs and plane shape.Example: A 14 year old boy visits Los Alamos Labs in New Mexico. During a tour, the tour guide asks a question of how to keep plasma particles in a magnetic field where the center of a magnetic donut needs to be sealed. The answer was was provided with no response. About 40 years later the laser fusion project is based on the same principal provided in that same letter.This is also found in today’s corporate management where many are incapable of understanding the technology that they have control over or the capabilities of that same technology.Unless you go it on your own where it takes money and backing to get started, those kind of resources generally come from corporate management and they are very hart to convince.There are many creative ideas that fall by the wayside because of the way society chooses to implement them. It has nothing to do with the idea and everything to do with those who control the resources needed to implement that idea. That is where the problem lies.",0 followers,Jim Hogarth,10.5K,94,5.5M,2019,https://www.quora.com/What-was-the-highest-technology-used-to-fight-the-American-Revolutionary-War
5,Why isn’t every guy with a big Johnson making porn?You think you can just show up on the steps of the White House with an IQ test in your hand and say “Hey let me change the world”?Making revolutionary changes isn’t everyone’s goal. Some gifted people have been treated so poorly that all they want to do is pass as normal and try to have a normal life. Society proves over and over again that they aren’t worthy custodians for these types of gifts. They aren’t communal property.,377 followers,Kevin Branshaw,3.3K,770,1.2M,2019,https://www.quora.com/What-was-the-highest-technology-used-to-fight-the-American-Revolutionary-War
6,"Not everyone in that range has the motivation / drive to do so, and individuals in that range are often made to feel like an outsider from a young age.",0 followers,Peter,6.3K,43.6K,167.5M,2019,https://www.quora.com/What-was-the-highest-technology-used-to-fight-the-American-Revolutionary-War
7,"Many of them are.Your ability to influence the world depends on many things, most notably your interest in influencing it, and whether your environment is conducive to it.Many bright people don’t want to change the world, or want to do it in a way they late realize is unfeasible.There’s also the problem that we seem to have reaped many low hanging fruit of discovery, leaving little on a per capita basis to the current geniuses.",0 followers,Nicole Kane,2.3K,889,8.4M,2020,https://www.quora.com/What-was-the-highest-technology-used-to-fight-the-American-Revolutionary-War
8,"I’m going to go anonymous on this because I don’t usually talk about my IQ to anyone.I’m going to go anonymous on this because I don’t usually talk about my IQ to anyone.Bottom line is that I try to get by and help people as much as I can and be understanding. Slowing down for others is often frustrating but I feel like I’m getting so much out of this that I wouldn't trade my life for anyone elses.Notice that english is NOT my native tongue, so feel free to send edit suggestions.","9,670 followers",Paul Mainwood,862,1.5K,16.7M,2017,https://www.quora.com/Why-isn-t-almost-every-person-with-an-IQ-over-160-making-revolutionary-contributions-to-science-business-art-technology-and-philosophy
9,"They are but they are schizoids, so it remains like that of William James Sidis of their own private significance, they usually actively detest the fame that would accompany it and may hardly experience any positive benefits from it because of The Hypercycle.","115,124 followers",Daveed Phoenix,501,9.9K,160.6M,2019,https://www.quora.com/Why-isn-t-almost-every-person-with-an-IQ-over-160-making-revolutionary-contributions-to-science-business-art-technology-and-philosophy
