,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"“What are some arguments against advanced technology?”The usual argument is “It will eliminate my job.”This isn’t a silly argument. Economic changes, including those flowing from new technologies, do create losers as well as winners. Pretending otherwise is dishonest. Focusing only on the winners and ignoring the losers is dishonest. And leaving the losers high and dry is bad for your economy and your society.This doesn’t mean technology should be banned. It doesn’t mean economic changes should be banned. It means we should think about people’s jobs being eliminated. We should expect these cha“What are some arguments against advanced technology?”The usual argument is “It will eliminate my job.”This isn’t a silly argument. Economic changes, including those flowing from new technologies, do create losers as well as winners. Pretending otherwise is dishonest. Focusing only on the winners and ignoring the losers is dishonest. And leaving the losers high and dry is bad for your economy and your society.This doesn’t mean technology should be banned. It doesn’t mean economic changes should be banned. It means we should think about people’s jobs being eliminated. We should expect these changes and have plans for coping.An ideal coping mechanism is education, especially K-12 that provides the skills for more than one job. This is the opposite of “I grew up in a mining town; mining is the only job I’ve ever had; it’s the only job I’m qualified for; now what am I gonna do?”Another ideal coping mechanism is a diversified economy. It’s the opposite of “This is a mining town. Everyone works for the mine or supplies something for the miners.”Since not everyone gets a good education and not every economy is diverse, we also need safety net programs. Those need improvement. Especially job retraining programs, especially those that say, “You should learn to program, move from West Virginia to Silicon Valley, and find a job. I’m sure that will work great.”",1 follower,Peter Spering,1K,5.3K,82.4M,2021,https://www.quora.com/What-are-some-arguments-against-advanced-technology
1,"It is humanity and existence, privacy and security, and mass technological unemployment.The rise of big data and the power of narrow AIs as machine learning techniques are the greatest risk to our privacy and security.We have a number of exponential technologies lead by big data analytics and narrow AI, machine learning and deep learning.1 – Virtual assistants/software agents delivering information and automating tasks.2– Human augmentation (cyborgs).3 – Automation technology, jobs will be destroyed.4 – Big data techniques for handling large volumes of personal data.5 – Biotechnology to cloneIt is humanity and existence, privacy and security, and mass technological unemployment.The rise of big data and the power of narrow AIs as machine learning techniques are the greatest risk to our privacy and security.We have a number of exponential technologies lead by big data analytics and narrow AI, machine learning and deep learning.1 – Virtual assistants/software agents delivering information and automating tasks.2– Human augmentation (cyborgs).3 – Automation technology, jobs will be destroyed.4 – Big data techniques for handling large volumes of personal data.5 – Biotechnology to clone human beings and edit genomes, reduce aging process, build human parts, replace defective organs and tissues.6 – Blockchain to hide or protect your security and privacy.7 – Cybersecurity/IT security, Cybercriminals target customers’ personally identifiable information (PII) - names, addresses, national identification numbers (e.g., Social Security numbers in the U.S., fiscal codes in Italy), credit card information - and then sell these records in underground digital marketplaces.8 – Smart city technologies using face recognition systems for mass surveillance or electronic Internet of Things (IoT) sensors to collect data and then use this data to manage assets and resources efficiently.9 – Quantum computing.10 – Cloud computing, private, public and hybrid cloud as software as a service (SaaS), platform as a service (PaaS) or infrastructure as a service (IaaS).11 – Drones, unmanned aerial vehicles that have a wide variety of shapes, sizes and characteristics backed by cloud services and big data techniques.12 – Hologram, digital cameras, display technologies, high-speed Internet connectivity, VR. AR.13 – 3D printing to manufacture high-precision products within the industrial world.14 – Brain-computer interface to expand our sensory, physical and intellectual capacities through technological implants.15 – Internet of Things (IoT), through the Internet, anything can be connected, from sensors and mechanical devices to everyday objects.16 – Nanotechnology manipulation of matter on an atomic, molecular and supramolecular scale. Their goal is to create cleaner, better, cheaper, and smarter products.17 – Virtual and augmented reality, a computer generated interactive experience that takes place in a simulated environment or a real-world environment where objects are enhanced by computer-generated perceptual information, through multiple sensory modalities.18 – Advanced robotics,, industrial robots and service robots.19 – Autonomous vehicles imitating human capacities for handling and control, perceiving the external environment and navigating without human interference at automation level 5.20 - Metaverse, a simulated world of superintelligent agents and digital humans.",6 followers,Mats Andersson,645,20K,369.8M,2021,https://www.quora.com/What-are-some-arguments-against-advanced-technology
2,"This was Timothy Evans:He was a Welsh man who, had he grown up and attended school contemporarily, would have been dubbed “special needs”. Not only did he struggle academically, but lost much of his schooling due to illness, and ended up leaving school barely even able to read or write.In 1948, he moved into 10 Rillington Place, Notting Hill with his pregnant wife. Notting Hill then was not the affluent area that it became decades later, but just another dingy post-war slum. A place mostly made up of poor but decent people trying to maintain some semblance of dignity after escaping the blitz.SThis was Timothy Evans:He was a Welsh man who, had he grown up and attended school contemporarily, would have been dubbed “special needs”. Not only did he struggle academically, but lost much of his schooling due to illness, and ended up leaving school barely even able to read or write.In 1948, he moved into 10 Rillington Place, Notting Hill with his pregnant wife. Notting Hill then was not the affluent area that it became decades later, but just another dingy post-war slum. A place mostly made up of poor but decent people trying to maintain some semblance of dignity after escaping the blitz.Shortly after moving in, Timothy’s wife Beryl gave birth to a little girl. Even though they struggled immensely—Timothy’s difficulties made it hard for him to hold down a job, his wife wasn’t very good at managing their funds—they seemed to scrape on by. A year later though, things got dicey when Beryl found herself pregnant again. They couldn’t afford another baby and abortion was illegal at the time, so what were they to do? That’s where fellow tenant and wannabe landlord John Christie stepped in, claiming to have knowledge on how to do an abortion and offering to help the couple. Desperate and vulnerable, they accepted.Whilst Timothy was elsewhere, Christie strangled, raped and killed this 19 year old pregnant woman. Then he strangled their 13 month old baby, Geraldine. Christie framed Timothy for the murders and the widowed father ended up hanging for crimes he did not commit.This flesh and blood human being whose only crime was being vulnerable, this flesh and blood human being who had everything taken from him — his wife, his infant daughter and his unborn son, had his life stolen from him for no good reason. He had to endure the fear, the pain and the injustice of his position until the rope snapped his innocent neck.If that’s not good enough reason to do away with the death penalty, I don’t know what is.","18,989 followers",Ian York,1.4K,1.4K,10.4M,2020,https://www.quora.com/What-are-some-arguments-against-advanced-technology
3,"What is your argument for or against advanced extraterrestrial life?There is no argument as there is no evidence. Either way.There is math, estimates and speculation, but no evidence.In a yes or no “argument” is it required to pick one?So I will not argue one side or the other as I will be unarmed in the conflict.I will stick with my firmly held position, the one that has led mankind on so many interesting adventures.I don’t know.","68,790 followers",Kanthaswamy Balasubramaniam,898,17.3K,413.5M,2020,https://www.quora.com/What-are-some-arguments-against-advanced-technology
4,"It is a great shortcoming of human conciousness that we don't (or no longer) experience ourselves as intimately connected aspects of the wider process of life on this planet. Our gift as sentient beings is that we can control ourselves and our environment with mathematical precision, but this is also our curse. We are simultaneously very intelligent, but not intelligent enough to fully understand the infinitely complicated symbiotic processes that sustain us and all life, and how we are impacting them.Thus, we talk of this planet as if it is 'ours' and exploit its resources as such, not realisIt is a great shortcoming of human conciousness that we don't (or no longer) experience ourselves as intimately connected aspects of the wider process of life on this planet. Our gift as sentient beings is that we can control ourselves and our environment with mathematical precision, but this is also our curse. We are simultaneously very intelligent, but not intelligent enough to fully understand the infinitely complicated symbiotic processes that sustain us and all life, and how we are impacting them.Thus, we talk of this planet as if it is 'ours' and exploit its resources as such, not realising that the whole biosphere is a very finely balanced network of contained conflicts, of which we are but a very influential part. In doing so we are destabilising the environment and atmosphere that sustain us in the name of 'human progress'. We are like a starving man cutting off his own arm today so that he may be sure he won't go hungry tomorrow. Because we feel ourselves to be seperate from the wider course of nature, our attempts to survive at all costs are peculiarly self-destructive.","5,990 followers",Jens Böttiger,566,2.6K,17.6M,2015,https://www.quora.com/What-are-some-arguments-against-advanced-technology
5,There are definitely secret underground bases which are used by aliens.,"220,599 followers",Franklin Veaux,928,47.3K,782.8M,UNKNOWN,https://www.quora.com/What-are-some-arguments-against-advanced-technology
6,"There are certainly a few elaborate bunkers and underground facilities in the United States for sheltering national leaders and military operation centers (in the event of nuclear war, for example). But…hiding aliens? Very, very unlikely. As in,However, as far as “ancient tunnel systems"" go, there apparentlyThere are certainly a few elaborate bunkers and underground facilities in the United States for sheltering national leaders and military operation centers (in the event of nuclear war, for example). But…hiding aliens? Very, very unlikely. As in,However, as far as “ancient tunnel systems"" go, there apparently","220,599 followers",Franklin Veaux,992,47.3K,782.8M,UNKNOWN,https://www.quora.com/What-are-some-arguments-against-advanced-technology
7,"1. Translator earbudsGoogle’s Pixel Buds pair with the Pixel smartphone and use Google Translate to translate languages in real time. This invention could remove language barriers and make travelling - and doing business with other cultures – much easier. With these earbuds, someone could be standing in front of you speaking French, and the earbuds will feed you the English translation. You can then hold down your right earbud and speak in English, and your phone will project the French translation from the Pixel's speaker, so the other person can hear. The earbuds can translate 40 different l1. Translator earbudsGoogle’s Pixel Buds pair with the Pixel smartphone and use Google Translate to translate languages in real time. This invention could remove language barriers and make travelling - and doing business with other cultures – much easier. With these earbuds, someone could be standing in front of you speaking French, and the earbuds will feed you the English translation. You can then hold down your right earbud and speak in English, and your phone will project the French translation from the Pixel's speaker, so the other person can hear. The earbuds can translate 40 different languages!",UNKNOWN,Knowledge Bank,6.7K,117,162.8K,2022,https://www.quora.com/What-are-some-arguments-against-advanced-technology
8,"These Scientific Discoveries That May Change the World Soon1. The first successful head transplant surgeryYou will probably agree that this piece of news sounds like it was told by someone who returned from the future. But the future is actually now. This is what our scientists are trying to prove.Chinese surgeons, managed by Sergio Canavero, performed2.Modern medicalThese Scientific Discoveries That May Change the World Soon1. The first successful head transplant surgeryYou will probably agree that this piece of news sounds like it was told by someone who returned from the future. But the future is actually now. This is what our scientists are trying to prove.Chinese surgeons, managed by Sergio Canavero, performed2.Modern medical experts are on the way to making people forget the word “cancer.” Of course, it is impossible to cure cancer completely, but it might become as easy as curing a cold.In 2017, several ways of fighting cancer cells have been tested but the most progressive one was the method for3. Genetical editing to treat a patientIn August 2017 bioengineers changed the genes of a living person. Experts at Oregon University made their first attempt to4. Chinese scientists cloned a monkeyThe first5. Israeli eye ophthalmologists invented eye drops that restore the eye cornea.Can you imagine that very soon glasses for eyesight correction won’t be necessary anymore and their job will be done by regular6.Scientists created a vest that can warn you about a heart attack several days in advanceSmart VestThe creator of this invention says that the application can give a diagnosis and even predict serious heart issues because the abnormal activity of the heart can be noticed on the ECG 2 days before the heart attack. The vest has already been successfully tested on volunteers.Thanks for readingWith ❤️ DP ✍️",UNKNOWN,DurgaPrasad (దుర్గా ప్రసాద్),546,183,3.5M,2018,https://www.quora.com/What-are-some-arguments-against-advanced-technology
9,"Yes. Just take a look at these :China put a man into space in 2003.China sent a land rover to the moon in 2013.China launched a space lab in 2011.Chinese supercomputer has been ranked No.1 in the Top500 list beating America for 6 consecutive times up to now. China builds the fastest computer in the world.China has a strong nuclear program.China has the longest high-speed rail system in the world. The design and development of the system is indigenous to China.China is the world leader in quantum communication. The first quantum communication satellite in the world was launched by China in 2016Yes. Just take a look at these :China put a man into space in 2003.China sent a land rover to the moon in 2013.China launched a space lab in 2011.Chinese supercomputer has been ranked No.1 in the Top500 list beating America for 6 consecutive times up to now. China builds the fastest computer in the world.China has a strong nuclear program.China has the longest high-speed rail system in the world. The design and development of the system is indigenous to China.China is the world leader in quantum communication. The first quantum communication satellite in the world was launched by China in 2016/8.China has indigenous version of American C-17 heavy lifter.China is taking on Boeing and Air-bus.Sometimes Silicon valley copies China for their mobile internet ideas.China is also the world’s largest exporter of smart phones, including iPhones.Chinese Jiao Long reached deeper than 7000 meters below the sea.China built the longest bridge in the world (more than 164 kilometers)Lenovo is the world’s No.1 PC makerDJI is the world’s No.1 drone makerBaidu is testing the Chinese autonomous driving carAlibaba is the world’s largest E-commerce platformPLAN surpassed Russian navy in surface vessel quality and capabilities",469 followers,Daniel Cohort,11.9K,377,1.2M,2018,https://www.quora.com/What-are-some-arguments-against-advanced-technology
