,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"I suspect Egyptologists are bored with the Great Pyramid, or the institutes are and will not fund expeditions. Egypt has never been safe and is even less so now thanks to the USA interfering in Muslim affairs in 2003.",UNKNOWN,Ernest W. Adams,4.1K,44.2K,248.8M,2018,https://www.quora.com/Why-does-pyramids-havent-been-fully-explored-with-robots-or-advanced-technology-There-should-be-a-way-where-the-ancient-workers-led-the-pharaohs-sarcophagus-to-the-main-room
1,I don’t suppose you’ve seen the very recent news about the huge chamber discovered inside the Great Pyramid? It was found using a muon radiographic scanner.Archaeologists discover mysterious void deep within Great Pyramid of Giza,UNKNOWN,Ernest W. Adams,1K,44.2K,248.8M,2018,https://www.quora.com/Why-does-pyramids-havent-been-fully-explored-with-robots-or-advanced-technology-There-should-be-a-way-where-the-ancient-workers-led-the-pharaohs-sarcophagus-to-the-main-room
2,Your premise is incorrect. There is no technology used to build ancient structures that we do not have today.What we ARE lacking today is abundant labor willing to work hard for simple food and beer.,"29,948 followers",Tomaž Vargazon,3.9K,7.7K,249.8M,2020,https://www.quora.com/Why-does-pyramids-havent-been-fully-explored-with-robots-or-advanced-technology-There-should-be-a-way-where-the-ancient-workers-led-the-pharaohs-sarcophagus-to-the-main-room
3,"As others have said, most blocks in the pyramids weigh about 25 tons, with the biggest ones being around 80 tons.This is the Belaz 75710 dump truck:Its payload capacity is 450 metric tons, or 496 short (American) tons.It can carry almost 20 of the ordinary 25-ton pyramid blocks at one time, or 6 of the heaviest ones.We would have no trouble building a pyramid today with modern equipment.As others have said, most blocks in the pyramids weigh about 25 tons, with the biggest ones being around 80 tons.This is the Belaz 75710 dump truck:Its payload capacity is 450 metric tons, or 496 short (American) tons.It can carry almost 20 of the ordinary 25-ton pyramid blocks at one time, or 6 of the heaviest ones.We would have no trouble building a pyramid today with modern equipment.",UNKNOWN,Ernest W. Adams,4.6K,44.2K,248.8M,2018,https://www.quora.com/Why-does-pyramids-havent-been-fully-explored-with-robots-or-advanced-technology-There-should-be-a-way-where-the-ancient-workers-led-the-pharaohs-sarcophagus-to-the-main-room
4,"Imagine you were sent back in time to the stone age.Unfortunately you are stuck there until you can make a cell phone to call for help. Fortunately you are immortal, so you can take as long as you need.How long will it take you to make a cellphone?You already have the massive advantage of 1) knowing that cellphones are possible, 2) having a vague idea of the technologies involved.But consider that there are 118 known elements. (eg. Hydrogen, Helium, Lithium etc…) and the typical cell phone uses 75 of those elements.You have to figure out:Imagine you were sent back in time to the stone age.Unfortunately you are stuck there until you can make a cell phone to call for help. Fortunately you are immortal, so you can take as long as you need.How long will it take you to make a cellphone?You already have the massive advantage of 1) knowing that cellphones are possible, 2) having a vague idea of the technologies involved.But consider that there are 118 known elements. (eg. Hydrogen, Helium, Lithium etc…) and the typical cell phone uses 75 of those elements.You have to figure out:Of all those, you probably only really know the last one. (#8)What else you know depends on your profession.If you are a Geologist, you might know what some elements look like in nature.If you are a Miner, you might know how to extract some of them from the earth.If you are a Refining Plant Manager you might know how to refine some of them.If you are a Materials Scientist or Metallurgist you might know how to combine some of them into polymers or alloys.If you are an Engineer you might know how to design parts of a cellphone, but probably only some of the parts.If you are a Mechanist or Factory Worker you might know how to build some of the parts.If you are a Software Engineer you might know how to program some of the electronics.What we are getting at is that there is no such thing as a “Cellphone Maker”.But it gets worse.While the professions listed above know aspects of how to make a cellphone, they also rely on other technology in order to do their jobs.For the Geologist, lets say he really knows his rocks and doesn’t need any fancy electronic testing equipment, which is a good thing, because such equipment is just as complex as a cellphone.But he needs the Miner to dig and get at rocks and oil underground before he can identify them. For this, theSo before we can start making a cell phone, we’re going to need to make an steel pickaxe.How to make an Steel Pickaxe:Oops. We don’t have a pickaxe yet, that’s what we’re trying to make. Now what? How else can we make a pickaxe?How to make a Stone Pickaxe:Oops. We don’t have any rope. Or leather cord. Or anything else to tie with.How to make a Leather Cord:Oops. We need leather first. Where are we going to get leather?How to make Leather:Oops. We don’t have any cows because they haven’t been domesticated yet. We’ll have to make our leather out of something else, such as a deer.How to kill a Deer:Really? A bow and arrow? How do we make that? Better just look for a dead deer lying around somewhere. Oh look there’s one over there. Perfect.How to make Leather From a Deer (Round 2):Just kidding. Don’t have a knife.How to make Leather From a Deer (Round 3):Where do we get salt? Ok the ocean has salt. Easy.How to get Salt from the Ocean:Oh no. How do we make a bucket?How to make a Leather Bucket:Nope. Don’t even start.How to make a Reed Bucket:Ok, we can do that. Finally, progress.How to get Salt from the Ocean (Round 2):That took awhile, but now we got the salt. Now back to the leather.How to make Leather From a Deer (Round 4):Lime? As in the fruit? Oh… you mean limestone. We can find some of that.How to make Lime:How to make Leather From a Deer (Round 4, continued):6. Boil the brain of the deer in water to create a tanning solution.Oh darn. Now we need a pot. And a fire.How to make a Fire:Ok great, we have a fire. Now we need a pot.How to make a Clay Pot:Great. We’re on a roll now. Back to that leather.How to make Leather From a Deer (Round 4, continued):6. Boil the brain of the deer in water to create a tanning solution.7. Soak the deer hide in the tanning solution.8. Hang the leather up to dry.Whew. Finally. Leather.How to make a Leather Cord (Round 2):How to make a Stone Pickaxe (Round 2):Alright. Got it.How to make an Steel Pickaxe (Round 2):A Forge? You mean we can’t use a regular fire? Ahh. Its not hot enough.How to build a Forge:Charcoal?How to make Charcoal:????…As you can see. Even the simplest tasks are not so simple. It seems like technology is progressing really fast today, but that is because of all the technology that literally took ages to figure out.How long would it take to figure out how to do any of the simple technologies above, simply by trial and error? It could take a really long time, for example, to figure out what Iron Ore looks like, and how to build a forge hot enough to melt it. Especially if you didn’t even have any idea that Iron even exists.I mean, come on. Everyone knows rocks don’t melt. If they did, how could we use them to build ovens. Right????So there are a lot of hurdles. But once a technology has been figured out, we can build on it to create the next step.These days, we’ve figured out enough things to do a lot. We’ve also figured out something called science, which is the art of figuring out new things.Tasks that were once really hard, become much easier. Look at how you would get that pickaxe in the 21st Century.How to get a Steel Pickaxe (Modern Edition)Ahh. Technology.","14,895 followers",Krister Sundelin,4.5K,23.8K,89.8M,2019,https://www.quora.com/Why-does-pyramids-havent-been-fully-explored-with-robots-or-advanced-technology-There-should-be-a-way-where-the-ancient-workers-led-the-pharaohs-sarcophagus-to-the-main-room
5,"Technology builds on itself. You can’t invent computing without electricity. You can’t have gunpowder without strictly controlling fire (ignition at will). All technology is built on a platform of previous technology.We probably developed modern brains on a wide scale between 60 and 100 thousand years ago. For quite a while after that, we were still just spending time surviving. Language is evolving, we’re doing the hunter gatherer thing. Our days were mostly consumed with subsistence and learning how to express abstraction. There was no such thing as abstraction before we came along. We had tTechnology builds on itself. You can’t invent computing without electricity. You can’t have gunpowder without strictly controlling fire (ignition at will). All technology is built on a platform of previous technology.We probably developed modern brains on a wide scale between 60 and 100 thousand years ago. For quite a while after that, we were still just spending time surviving. Language is evolving, we’re doing the hunter gatherer thing. Our days were mostly consumed with subsistence and learning how to express abstraction. There was no such thing as abstraction before we came along. We had to invent how to talk about the future, plan, and communicate with other tribes without killing each other. There were lots of things to work out with this new hardware upstairs.Finally, we learned how to control plants on a wide scale, i.e. agriculture begins. That was about 10,000 years ago. At this point, we have an abundance of food and we don’t have to chase animals around the land all year. So, we’ve really only had 10,000 years to develop anything resembling technology. Before we had an abundance of calories, we were too busy surviving and figuring out what to Do with a brain like this before that.If you think what has happened in 10,000 years, it is almost mind blowing. Everything in history, everything that has ever been invented, written, or built was effectively done in the last 10,000 years. Wow, incredible!Last thing, it was really industrialization that led to the acceleration of technological development. You have to have machines to build new machines. “Machine shops”, where they build parts for other machines, took off. From the early part of last century on, we built a ridiculous number of machines and figured out how to use electricity as a power source. Remember, that’s only about 100 years ago. Another wow. So, in 100 years, we went from a light bulb to a computer doing billions of calculations a second (that’s on almost everybody’s desk top). We built a huge machine, stuck a few computers, and some bottled up fire in it, and flew some humans to our moon. In about 100 years. Again, mind blowing.I’m almost scared what is going to happen in the 100 years, let alone 1000. We’re almost too smart for our own good. Hopefully, smart enough not to extinguish ourselves.",UNKNOWN,Erwin,11K,7.4K,52.5M,2019,https://www.quora.com/Why-does-pyramids-havent-been-fully-explored-with-robots-or-advanced-technology-There-should-be-a-way-where-the-ancient-workers-led-the-pharaohs-sarcophagus-to-the-main-room
6,"Q: Why haven’t we humans advanced any further technologically than where we are currently? We advanced greatly in the last 150 years but seem to have plateau.Plateau? I think you need to prove that. I was born into a world before internet. Sundays were silent. Seriously, it was about as quiet as today’s quarantine days. In fact, computers were an exotic technology that you would barely recognize today.I realized today, I’ve had the same mobile phone number for about 25 years. (Yeah, I don’t throw anything away.) But, the phones were crude by comparison to the mini-handheld computers 10 year olQ: Why haven’t we humans advanced any further technologically than where we are currently? We advanced greatly in the last 150 years but seem to have plateau.Plateau? I think you need to prove that. I was born into a world before internet. Sundays were silent. Seriously, it was about as quiet as today’s quarantine days. In fact, computers were an exotic technology that you would barely recognize today.I realized today, I’ve had the same mobile phone number for about 25 years. (Yeah, I don’t throw anything away.) But, the phones were crude by comparison to the mini-handheld computers 10 year olds carry as a matter of course today.Provide proof of the plateau. I see constant change.",18 followers,Asim Qureshi,17K,996,156M,2020,https://www.quora.com/Why-does-pyramids-havent-been-fully-explored-with-robots-or-advanced-technology-There-should-be-a-way-where-the-ancient-workers-led-the-pharaohs-sarcophagus-to-the-main-room
7,"Because you have an exceptionally limited understanding of what “technology” is. However, “technology” is generally understood as any modification of objects or environment for a particular purpose. The development of stone tools 3.3 million years ago was a technological advancement. The adoption of fire 1.8 million years ago was a technological advancement. The invention of art about 40,000 years ago was a technological advancement, and so on.Now the development ofBecause you have an exceptionally limited understanding of what “technology” is. However, “technology” is generally understood as any modification of objects or environment for a particular purpose. The development of stone tools 3.3 million years ago was a technological advancement. The adoption of fire 1.8 million years ago was a technological advancement. The invention of art about 40,000 years ago was a technological advancement, and so on.Now the development of","5,084 followers",Bobby Tatro,3.9K,2.2K,45.6M,2017,https://www.quora.com/Why-does-pyramids-havent-been-fully-explored-with-robots-or-advanced-technology-There-should-be-a-way-where-the-ancient-workers-led-the-pharaohs-sarcophagus-to-the-main-room
8,"Why has mankind advanced more in the last 150 years than in the previous 10,000 years?One big reason is that, unlike the previous 10,000 years, you don’t need 90% of the population making food anymore. Today in Sweden it’s less than 5% of the population. This means that some 95% are busy doing other things, like advancing science.Another reason is that human knowledge about the universe has passed a threshold of sorts. It took 10,000 years to come to a point where the scientific method is accepted, and natural philosophy has changed to science. When that paradigm shift happened, knowledge wasWhy has mankind advanced more in the last 150 years than in the previous 10,000 years?One big reason is that, unlike the previous 10,000 years, you don’t need 90% of the population making food anymore. Today in Sweden it’s less than 5% of the population. This means that some 95% are busy doing other things, like advancing science.Another reason is that human knowledge about the universe has passed a threshold of sorts. It took 10,000 years to come to a point where the scientific method is accepted, and natural philosophy has changed to science. When that paradigm shift happened, knowledge was no longer based on tradition and dogma, but on observation of nature and trial of hypotheses.",269 followers,Karthik Reddy L,16K,0,0,2019,https://www.quora.com/Why-has-most-of-the-advanced-technology-evolved-in-the-last-150-years-but-mankind-has-existed-for-millions-of-years
9,"“If dogs had just as much intelligence as humans, would they be able to demonstrate any signs of an advanced technological culture with just their paws?”Who says they DO NOT?One of my dogs has trained my uncle to open the back door so she and her brothers can go out and use the bathroom.There is a long story behind that, I will try to make it short. My parents went to see Grandma one year and left“If dogs had just as much intelligence as humans, would they be able to demonstrate any signs of an advanced technological culture with just their paws?”Who says they DO NOT?One of my dogs has trained my uncle to open the back door so she and her brothers can go out and use the bathroom.There is a long story behind that, I will try to make it short. My parents went to see Grandma one year and left him there. He would come home and go right to his room, Well Lucy would go to the room and whimper to get him to go open he door, after 3 tries she would just let him hav...",4 followers,Emmanuel Amoah,36.8K,98,1.4M,2018,https://www.quora.com/Why-does-pyramids-havent-been-fully-explored-with-robots-or-advanced-technology-There-should-be-a-way-where-the-ancient-workers-led-the-pharaohs-sarcophagus-to-the-main-room
