,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"Yes, of course. Governments hold back futuristic technologies related to military stealth aircraft design, underwater acoustic sensor design (my ex-wife’s uncle worked in this field at the Pentagon before he retired; he still isn’t allowed to talk about what he did), radar (particularly advanced synthetic aperture radar), missile avionics and propulsion…some of this tech is really cool.And, of couYes, of course. Governments hold back futuristic technologies related to military stealth aircraft design, underwater acoustic sensor design (my ex-wife’s uncle worked in this field at the Pentagon before he retired; he still isn’t allowed to talk about what he did), radar (particularly advanced synthetic aperture radar), missile avionics and propulsion…some of this tech is really cool.And, of course, basically everything about the X-37 robotic orbital vehicle is kept secret.And corpor...","220,596 followers",Franklin Veaux,1.3K,47.3K,782.7M,2020,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
1,"In a few areas, actually. First is infrastructure. The Chinese planned waaaaaaaaaay ahead while building. That’s why there were ghost cities. The developers built huge communities before they were needed, knowing that large factories were coming soon. Above that is public transportation. Smaller cities have buses available that will take you just about everywhere within the city and bigger cities have subways as well as buses. For going between cities and provinces, China has a high speed rail system in place that is more extensive than the American highway system! For example: I lived in a ciIn a few areas, actually. First is infrastructure. The Chinese planned waaaaaaaaaay ahead while building. That’s why there were ghost cities. The developers built huge communities before they were needed, knowing that large factories were coming soon. Above that is public transportation. Smaller cities have buses available that will take you just about everywhere within the city and bigger cities have subways as well as buses. For going between cities and provinces, China has a high speed rail system in place that is more extensive than the American highway system! For example: I lived in a city called Nanjing in China - about 200 miles/300 km from Shanghai. I could take a high speed train from Nanjing to Shanghai in about 1.5 hours!In contrast, I took an Amtrak train from Detroit to Chicago (about 300 miles/480 km) and it took over 8 hours!Another area China wins at is public utilities. They provide electricity, water, and gas for billions of people for very affordable prices! I paid maybe a total of $20 (US) per month for all utility bills, whereas it cost me over $100 in America! Atop of that is wireless technology (which is considered a public utility in China). I paid 100 rmb ($15) monthly for 16 GB of 4G data, with 1000 texts and 500 minutes of talk (which pretty much meant unlimited everything for me). In America I pay $50 a month for my unlimited plan. Yes, the 4G is a little faster, but that may just be because I’m not trying to access the foreign web here…A third area (kinda related to the second) is how the CCP controls markets and prices so everyone can live a comfortable life. I ate a big plate of food at a small restaurant for between 10 and 20 rmb… ($1.25-2.50). The government controls the means of production, so there is plenty of food for everyone!I hope you enjoyed my answer!",167 followers,Tim Brown,806,1.4K,1.7M,2020,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
2,"A couple of weeks ago Trump called former US President Jimmy Carter for the first time.Trump talked about a few things including his concern about ChinaCarter agreed with this concern but askedHe went on to answer it…“Since 1979, do you know how many times China has been at war with anybody? None. And we have stayed at war.""Carter said the US is""We have wasted, I think, $3 trillion. China has not wasted a single penny on war, and that's why they're ahead of us. In almost every way.China’s techA couple of weeks ago Trump called former US President Jimmy Carter for the first time.Trump talked about a few things including his concern about ChinaCarter agreed with this concern but askedHe went on to answer it…“Since 1979, do you know how many times China has been at war with anybody? None. And we have stayed at war.""Carter said the US is""We have wasted, I think, $3 trillion. China has not wasted a single penny on war, and that's why they're ahead of us. In almost every way.China’s technology will be comfortably ahead of the US’s, in a very macro sense, within a decade.",18 followers,Asim Qureshi,12.7K,996,156M,2019,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
3,"Assuming you mean technical secrets:Area 51 is not hiding alien flying saucers from ouAssuming you mean technical secrets:Area 51 is not hiding alien flying saucers from outer space, if that’s what you’re getting at. The Air Force facility at Groom Lake is and has long been a testing ground for new aircraft prototypes.","220,596 followers",Franklin Veaux,992,47.3K,782.7M,2020,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
4,"There areThe first – one that actually gets humanity somewhere. An innovation that pushes humanity in the right direction. The wheel, the alphabet, the iPhone (?). These have some great implications for the future of humanity. While some pose certain consequential repercussions, they are mostly evidences of how great the human mind is.The second –Yep, this didn’t really have to do with laziness as a consequence of innovation. What I meant to say is that inventions can be mean great things for humanity and can push usThere areThe first – one that actually gets humanity somewhere. An innovation that pushes humanity in the right direction. The wheel, the alphabet, the iPhone (?). These have some great implications for the future of humanity. While some pose certain consequential repercussions, they are mostly evidences of how great the human mind is.The second –Yep, this didn’t really have to do with laziness as a consequence of innovation. What I meant to say is that inventions can be mean great things for humanity and can push us in a way that only increases our capabilities as humans, and there are others, that, well…","62,882 followers",Jay Bazzinotti,2.5K,22.2K,179.7M,2019,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
5,"In 2003 I was working for Cisco Systems and at the time we learned that the US Department of Defense had worked with Intel and other chip manufacturers to install in their hardware the ability to remotely disable any device using their technology with a certain radio frequency. Supposedly, this technology was used to help cripple the Iraqi air defense system when the US invaded.This was important to Cisco because we were working in security and cryptography and the NSA was forever trying to get us to corrupt our products so they could un-encrypt foreign transmissions on the fly. One time we weIn 2003 I was working for Cisco Systems and at the time we learned that the US Department of Defense had worked with Intel and other chip manufacturers to install in their hardware the ability to remotely disable any device using their technology with a certain radio frequency. Supposedly, this technology was used to help cripple the Iraqi air defense system when the US invaded.This was important to Cisco because we were working in security and cryptography and the NSA was forever trying to get us to corrupt our products so they could un-encrypt foreign transmissions on the fly. One time we were required to corrupt product that had been shipped to China and it started a major debate about our fiduciary responsibility to the country or to the customer. The issue was that if you sell a security product that you know is corrupted, you are knowingly committing fraud and are liable. As the Product Manager at the time I asked the NSA if they would stand behind us (and me as I might be personally liable) in court if we were discovered. Of course the answer from the NSA was “Hell no.”We were on our own. We then entered into a long debate about how to detect Easter eggs and other corruption introduced into security products unknowingly through another vendor’s corrupted hardware. The issue was never resolved but it should be known that our security source code HAD to be provided to the NSA in order to get FIPS certification and they made certain changes to it.So to answer your question, USA military technology is advanced far beyond anyone’s knowledge to describe the extent.On the other hand, the Chinese probably know more about our technology than we do since they perpetrated the greatest security breach in history by compromising the RSA key technology used by almost everyone in the world. We only learned of it through the vigilance of Lockheed-Martin who discovered the breach accidentally. But for months the Chinese had the key to almost every computer in the world.","220,596 followers",Franklin Veaux,4K,47.3K,782.7M,2017,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
6,"My ex-wife’s uncle works at the Pentagon, overseeing development of new undersea passive sonar technologies for sub-hunting. He’s not allowed to talk about what he does, except to say it’s “really really cool.”Homey Airport in Groom Lake, Nevada, a secret airbase popularly known as “Area 51,” is used for flight testing of new aircraft and aircraft-based weapons systems, including new aircraft stealth technology. On at least two occasions, it was also used for flight-testing and evaluation of captured Soviet MiG fighter aircraft.The X-37B is an unmanned space-shuttle-like space plane, launchedMy ex-wife’s uncle works at the Pentagon, overseeing development of new undersea passive sonar technologies for sub-hunting. He’s not allowed to talk about what he does, except to say it’s “really really cool.”Homey Airport in Groom Lake, Nevada, a secret airbase popularly known as “Area 51,” is used for flight testing of new aircraft and aircraft-based weapons systems, including new aircraft stealth technology. On at least two occasions, it was also used for flight-testing and evaluation of captured Soviet MiG fighter aircraft.The X-37B is an unmanned space-shuttle-like space plane, launched atop a rocket and capable of staying in orbit for more than two years at a time. Its mission, capabilities, and purpose are all classified.The X-51 Waverider is a hypersonic test aircraft that uses its own shockwave to develop lift at speeds above Mach 5.The earlier X-43 hypersonic aircraft set a world record for fastest powered flight of an air-breathing jet aircraft, at Mach 9.6.Both the X-51 and the X-43 use classified hypersonic scramjet engines.The Air Force is believed to be using a similar scramjet engine for the classified High Speed Strike Weapon, a Mach 6 cruise missile launched from an aircraft.The X-47B is a stealthy, semi-autonomous fighter drone test bed under development for aircraft carrier deployment. Its capabilities are classified.The X-47B has classified autonomous operation software and avionics that permit, among other things, autonomous aerial refueling.DARPA, the Defense Advanced Research Projects Agency, is the US government’s spookytech boffin bureau. At any given time it has dozens of extreme cutting-edge high-tech development programs in operation. It is working on advanced sensor technology for aircraft, submarine, and space surveillance and warfare; direct brain/machine interface technology; High-Assurance Cyber Military Systems (HACMS) computer systems for drone and missile operation, designed to be secure and hackproof; autonomous ground-based military robots designed to accompany infantry; powered exoskeletons for infantry; and autonomous submarine hunter-killer drone ships.",88 followers,Guillaume Lavallée,1.6K,114,712K,2018,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
7,Well the UK has to be in the front line here.A survey was done in Japan which showd that around 55 percent if all inventions currently in use originated in the UK.USA came out on 25 percent and Japan 5 percentJust a few of the many UK inventions of the last 200 years listed belowSteam locamotive and comprehensive nationwide rail net workTinned foodFire exttnguisherLawn mowerPhotographsIndustrial factory based steam enginesFirst screw proppellar steam shipAdvanced steel making processesSteam turbines for shipsFirst Babage computerDreadnaught battleshipTelegraph and wirelessTelephoneModern tankTWell the UK has to be in the front line here.A survey was done in Japan which showd that around 55 percent if all inventions currently in use originated in the UK.USA came out on 25 percent and Japan 5 percentJust a few of the many UK inventions of the last 200 years listed belowSteam locamotive and comprehensive nationwide rail net workTinned foodFire exttnguisherLawn mowerPhotographsIndustrial factory based steam enginesFirst screw proppellar steam shipAdvanced steel making processesSteam turbines for shipsFirst Babage computerDreadnaught battleshipTelegraph and wirelessTelephoneModern tankTelevisionFirst outside TV broadcastsJet engineRadarColossus first modern programable computerSplitting the atomAtom bombPenecillinWorld wide webGraphineMany other medical advances cyber tecnologhyElectric car batteriesPractical verticle take of aircraftFirst jet airlinerFirst supersonic airliner with FranceCaviter magnotron.The list goes on and on,"68,788 followers",Kanthaswamy Balasubramaniam,898,17.3K,413.5M,2019,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
8,"You are asking the right question.If Aliens do exist, have visited Earth, and have been captured (dead or alive) … then there is no reason why a government would keep it a secret.If a government would actually know about the existence of aliens, they would make it public, scare the carp out of the general population and double the defence budget overnight.People would be HAPPY to pay more taxes.Do you know what happened AFTER the Berlin Blockade but DURING the 1950s UFO scare? The US defence budget TRIPLED … and this at a moment the Soviets had proven they weren’t ready for a military confrontYou are asking the right question.If Aliens do exist, have visited Earth, and have been captured (dead or alive) … then there is no reason why a government would keep it a secret.If a government would actually know about the existence of aliens, they would make it public, scare the carp out of the general population and double the defence budget overnight.People would be HAPPY to pay more taxes.Do you know what happened AFTER the Berlin Blockade but DURING the 1950s UFO scare? The US defence budget TRIPLED … and this at a moment the Soviets had proven they weren’t ready for a military confrontation and there was no real prove of aliens.Try to image how the defence budget would soar if the government could actually PROVE there were aliens.The simple fact is that scared people are willing to put up with almost anything their government does or demands of them.If we had aliens, we’d parade them on TV 24/7.","43,419 followers",Misha Firer,5.1K,1.3K,133.7M,2021,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
9,"NOTE : This is an updated answer in order to correct the inaccuracies pointed out in the comments.In 1977, moviegoers were treated toThis system presumably helps Skywalker to fly as low as possible without hitting the surface. It also acts as a bombing computer, basically telling the pilotNOTE : This is an updated answer in order to correct the inaccuracies pointed out in the comments.In 1977, moviegoers were treated toThis system presumably helps Skywalker to fly as low as possible without hitting the surface. It also acts as a bombing computer, basically telling the pilot when to push the fire button to hit its target. This was 1977 Sci-Fi level technology.Now, twelve years earlier, in 1965, very real US naval aviators, flying the very real A-6 Intruder bomber, were flying bombing missions over North Vietnam. The A-6 had what was called DIANE (Digital Integrated Attack/Navigation Equipment). The pilot’s display looked like this :Instead of looking outside (and seeing nothing, since the A-6s flew at night in bad weather), the pilot watched this screen that clearly - for a trained eye - showed relief and distances. It also conveniently provided navigation hints.This picture actually shows what the late 80s A-6E Intruder Vertical Display Indicator looked like. The Vietnam era VDI was more crude, and at one point orange, I think, instead of green. That being said, it was still an impressive piece of technology for its time :Kaiser Aircraft & Electronics (now Kaiser Electronics) built the first instrumentation system in the late 1950s. The original operational display presented ground and sky texture to the pilot with a well-defined horizon for attitude, “highway in the sky” for steering and numerous other symbols for execution of various attack maneuvers.“Life of the Intruder”, Naval Aviation News, 1997Here is how Brian Bryans, former A-6 pilot and author ofAn A-6 pilot had the world’s largest attitude indicator centered on the instrument panel right in front of his face. It was similar in size and appearance to the early TV screens and was called a VDI. It had a pale orange glow and showed an artificial horizon across the middle of its screen with puffy white clouds over it. […] When it got real black outside, you turned up the rosy glow on the VDI and it looked like you were over Kansas on a sunny day. […] The computer generated a curved path on the VDI, so all the pilot had to do was to follow the yellow brick road across “Kansas”.The Terrain Clearance Mode (using the data from the Terrain Following Radar) allowed the pilot to fly low and follow the relief to avoid radar detection and Surface to Air Missile. (The A-6 autopilot could not, as I had first written, do terrain following.)The A-6 also did its own bombing. Once over its target, it told the pilot how it wanted to be flown (attitude, altitude, speed…) and when the parameters were right, it dropped its bomb load without human intervention.Now so far I have conveniently forgotten to tell you that the A-6 had a crew of two. Sitting next to the pilot, the Bombardier/Navigator was here to work the radars and the computers, feed them the data they did not have, and make sure that the pilot had all the informations he needed.But even the X-Wing needs a R2 unit to work at its best…As you might also have guessed, the A-6 varied systems did not always work properly. In fact, especially in the early years, they never really worked as advertised. So the pilot and the Bombardier/Navigator still had a lot to do. Nonetheless, enough of the systems worked regularly enough to allow the A-6 to fly when other bombers could not, and to hit targets with unrivalled accuracy.And even the X-Wing targeting computer crashes inSo, in the late 70s at least, the US government definitely had Sci-fi level technology. By this time the A-6 had gotten much better, and the Air Force had its own smart bomber, the F-111. Both types would have taken care of the Death Star in short order!As far as the public awareness is concerned, the A-6 was not a Top Secret aircraft, and its capabilities were known. But I think most people did not realize what the military could do. My father had an electronic class in engineering school in the mid 70s. He told me that he found it fun but wondered what the practical applications could be…","5,990 followers",Jens Böttiger,566,2.6K,17.6M,2018,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
10,"Lets see…. In the 18th century Native Americans top weapon was a bow & arrowCHEROKEE BOW, ARROWSMaybe a spearBut when the Europeans started showing up the Northeast tribes probably showed up with ‘coup sticks.The battles back then were where they’d chase each other around with these sticks. If you were touched by an opponents stick you were out of the battle. Kind of like tag. Totally on a honor system.Now in the same time period the Europeans had comparable weapons …Cross bowSpearsAnd finally… Fire sticks….So what the Native Americans had may have been advanced by THEIR standards…. It was noLets see…. In the 18th century Native Americans top weapon was a bow & arrowCHEROKEE BOW, ARROWSMaybe a spearBut when the Europeans started showing up the Northeast tribes probably showed up with ‘coup sticks.The battles back then were where they’d chase each other around with these sticks. If you were touched by an opponents stick you were out of the battle. Kind of like tag. Totally on a honor system.Now in the same time period the Europeans had comparable weapons …Cross bowSpearsAnd finally… Fire sticks….So what the Native Americans had may have been advanced by THEIR standards…. It was no match to what was coming in.As for other technology…. They did not have the ability to forge iron. Iron cooking utensils and iron knives were a big desire during trading. Plus the invading Europeans had a long established manufacturing system. Where what the Native Americans had were what each individual could make by hand.","2,447 followers",Alex Wineburg,3K,217,7.4M,2021,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
11,"Natives of the New World wereNatives of the New World wereAs late as World War I Europeans remained chronically malnourished. In the British Army the crack forces were Canadians, South Africans, and ANZAC, people who had grown up on rich nutritious diets. On average they were 3 inches TALLER than their English cousins. They could fight longer, harder, and farther. In North America the children of immigrants are still almost always taller than their foreign-raised parents. Residents of the Americas grow up on a diet that primarily consists of foods which are the product of thousands of years of selective breeding.","22,319 followers",Sam Morningstar,3.7K,5.5K,34.5M,2021,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
12,"Many Native tribes believe we are the descendants of Star People; that is to say that people from the stars gave us both life and civilization. That being said, there isn't some magic technology that we have or hold secret. The most recent native technologies revolve around gaming and casinos, but these concepts concerning games are hardly new. So the short answer is no, and the long answer is no, but Natives did invent many different techniques for herding, basket weaving and fishing that you might find interesting.",UNKNOWN,David M. Prus,638,19.1K,19.9M,2021,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
13,"The ones who built cities in Mesoamerica and Peru did. They included advanced irrigation and sewage systems, and precise stone-cutting and hole-drilling, which related technology has since gone dormant and remains a mystery. Refer to this video beginning at 5:30:",3 followers,Gary Jones,895,460,5M,2021,https://www.quora.com/Are-there-any-sort-of-advanced-technologies-the-government-possesses-that-theyre-hiding-from-us
