,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"That's a good question.First let's look at what some people would list that I don't think will change our lives that much.Battery electric cars will have made big inroads in personal transportation but that isn't really one that is going to have a big impact on how we live our lives. It's still a car and does car things.I don't see self-driving cars being important enough in 10 years to have changed our lives much.I think there are two potential areas that relatively new technology will change our lives.One we may be having more and more remote working situations. This very well could change hThat's a good question.First let's look at what some people would list that I don't think will change our lives that much.Battery electric cars will have made big inroads in personal transportation but that isn't really one that is going to have a big impact on how we live our lives. It's still a car and does car things.I don't see self-driving cars being important enough in 10 years to have changed our lives much.I think there are two potential areas that relatively new technology will change our lives.One we may be having more and more remote working situations. This very well could change how we live. Right now if you want an engineering job, publishing job or big law job you have to live in an expensive urban area. If you could cut that down to having to go to your office once a week I see two different things happening at once. People can start living farther away which might reduce the cost of living in the heart of a city but it will increase the cost of living farther away and cause smaller areas to have to provide more services to people staying home.The other change I see is automation of low-level low experience jobs. For example right now self-checkouts and online ordering is cutting into the number of cashiers that are being employed. Other than answering questions, much of what happens in a store for example can be automated. The first thing is this eliminates one path for teens to start into the workforce. This automation likely makes it harder for the small business to complete in some ways.",18 followers,Asim Qureshi,17K,996,156M,2021,https://www.quora.com/In-the-next-10-years-which-emerging-technology-will-change-our-lives-the-most-Why
1,"Longevity science, there will be an increase in healthspan because of better diagnostics and curative approaches to diseases.",0 followers,Lucas Martin,6.4K,65,4.2M,2021,https://www.quora.com/In-the-next-10-years-which-emerging-technology-will-change-our-lives-the-most-Why
2,20 years from today...20 years from today...,0 followers,Priyan Bopitiya,4.7K,269,7.2M,2018,https://www.quora.com/In-the-next-10-years-which-emerging-technology-will-change-our-lives-the-most-Why
3,"This’ll be quite a list.(I won’t provide much explanation so if you want, you can go research these topics online.)#1: VR/AR.As VR gets cheaper and cheaper, we all can enjoy the immersion and interactivity that it offers.#2: Leap Motion.As an alternative to VR, Leap Motion can be used for less money, and be utilized in a more varying environment.#3: Manufacturing Organs.Biotechnology is another branch in the gigantic technology industry.Although most people don’t know about this field, in the near future, we can make seemingly impossible changes to our body and functioning.It may go as far asThis’ll be quite a list.(I won’t provide much explanation so if you want, you can go research these topics online.)#1: VR/AR.As VR gets cheaper and cheaper, we all can enjoy the immersion and interactivity that it offers.#2: Leap Motion.As an alternative to VR, Leap Motion can be used for less money, and be utilized in a more varying environment.#3: Manufacturing Organs.Biotechnology is another branch in the gigantic technology industry.Although most people don’t know about this field, in the near future, we can make seemingly impossible changes to our body and functioning.It may go as far as saying we can make new organs for ourselves!#4: >4K/OLED Screens.Although 4K and OLED is just an example, our display screens and monitors are getting more and more imitational of howQuality improves day by day, and in the next few years, all of us can buy monitors with a resolution even#5: Self-Driving Cars.Self-Driving cars are closer to reality than you think.With the making ofMany companies (including Google) are now focusing on Self-Driving, and in the next few years, they will dominate the market.#6: Robots.It’s something we’ve all heard of.Today, robots are able to do some really complex things.These engineering marvels require advanced joints in their body that mimic humans, and also AI, so not needing to be controlled by a human every moment.Some people are scared of them, but all I can tell you is that robots taking our jobs is a#7: Nano-technology.In simple terms, nano-technology comprises of tiny (and I mean REALLY TINY) robots doing difficult tasks, which normally would take lots ofThese things can eat away pollution, clean your blood, and evenIn the end, all these technologies are a really real thing. They might seem far out, but I (and many others) expect they’re going to be apparent in the next 10 years.ARMAAN AGRAWAL",18 followers,Asim Qureshi,1K,996,156M,2017,https://www.quora.com/In-the-next-10-years-which-emerging-technology-will-change-our-lives-the-most-Why
4,"I have a working proof of concept prototype of a Centrifugal propeller. A video of it is posted on YouTube. I am within a couple of weeks from having a practical purpose prototype that will actually lift into the air. The Centrifugal Propeller will replace all jet engines, rockets, and most air and marine propellers. It will also be used for lifting purposes both commercially and domestically. It has no speed limit in outer space because it will continually accelerate.","135,544 followers",Hector Quintanilla,582,1.2K,88.6M,2020,https://www.quora.com/In-the-next-10-years-which-emerging-technology-will-change-our-lives-the-most-Why
5,Let's look 5–10 years into the future. Here are some things on the horizon:Let's look 5–10 years into the future. Here are some things on the horizon:,"5,085 followers",Bobby Tatro,3.9K,2.2K,45.6M,2019,https://www.quora.com/In-the-next-10-years-which-emerging-technology-will-change-our-lives-the-most-Why
6,Faster elevators capable of moving sideways.Faster elevators capable of moving sideways.,0 followers,Lucas Martin,6.4K,65,4.2M,2021,https://www.quora.com/In-the-next-10-years-which-emerging-technology-will-change-our-lives-the-most-Why
7,"What will technology be like in 16 years?Even more precise tracking of you and your activities. Any semblance of privacy will be long past history. The surveillance will be unreal. Your credits will be stopped at will and your ability to buy anything will be vanished if you fail to cooperate. Some may end up in re-education camps and/or disappear for good, executed and buried or unceremoniously dumped. Remember,What will technology be like in 16 years?Even more precise tracking of you and your activities. Any semblance of privacy will be long past history. The surveillance will be unreal. Your credits will be stopped at will and your ability to buy anything will be vanished if you fail to cooperate. Some may end up in re-education camps and/or disappear for good, executed and buried or unceremoniously dumped. Remember,",0 followers,Priyan Bopitiya,4.7K,269,7.2M,2021,https://www.quora.com/In-the-next-10-years-which-emerging-technology-will-change-our-lives-the-most-Why
8,Can you see the resemblance between thisand this?The first image shows a 2017 quantum computer while the second one shows one of the first “traditional” computers.By the late 20s we'll definitely see some big advancements in the applications and size of quantum computers.They may even be available t...Can you see the resemblance between thisand this?The first image shows a 2017 quantum computer while the second one shows one of the first “traditional” computers.By the late 20s we'll definitely see some big advancements in the applications and size of quantum computers.They may even be available t...,18 followers,Asim Qureshi,17K,996,156M,2017,https://www.quora.com/In-the-next-10-years-which-emerging-technology-will-change-our-lives-the-most-Why
9,"South Korean Professor Cho Jae-weon invented a Toilet that turns Poop into Energy and pays people Digital Currency.A person defecates almost 500g each day on average. This may be turned into 50 liters of methane gas, which can generate 0.5 kWh of electricity or drive a car for 1.2 kilometers. Ggool, a virtual currency invented by Professor Jae-weon, which the users can earn currency after using the BeeVi toilet.Source & More DetailsSouth Korean Professor Cho Jae-weon invented a Toilet that turns Poop into Energy and pays people Digital Currency.A person defecates almost 500g each day on average. This may be turned into 50 liters of methane gas, which can generate 0.5 kWh of electricity or drive a car for 1.2 kilometers. Ggool, a virtual currency invented by Professor Jae-weon, which the users can earn currency after using the BeeVi toilet.Source & More Details","51,716 followers",Chris Ebbert,906,11.4K,278.6M,2021,https://www.quora.com/In-the-next-10-years-which-emerging-technology-will-change-our-lives-the-most-Why
