,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,Anti-gravity transportation.,18 followers,Asim Qureshi,17K,996,156M,2018,https://www.quora.com/What-is-the-new-technology-that-could-be-a-game-changer-in-coming-years
1,"Well,Another technology which from my perspective is creating bonkers in techWell,Another technology which from my perspective is creating bonkers in tech space is",0 followers,Lucas Martin,6.4K,65,4.2M,2017,https://www.quora.com/What-is-the-new-technology-that-could-be-a-game-changer-in-coming-years
