,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,Learn something like Mule soft and keep experience with more than 2 technical stuff .. sure u will get the amount u need it ..,249 followers,Yamini Gupta,38K,90,3.5M,2022,https://www.quora.com/Ive-been-working-in-mainframe-technology-for-the-past-9-years-and-I-earn-INR-12-00-000-per-year-What-can-I-do-to-get-a-package-of-20-lakhs-pers-annum-in-next-6-months
1,"I seriously doubt if any service organization will give you this kind of salary - unless you have very high end consulting experience so that they can use in pre-sales for grabbing new opportunities. Even then it will opportunity based. Other option to get that salary from service organization is to pick something which gives you immediate onsite opportunity. That way you will earn and save more than 20 lakhs per annum package.This kind of salary is feasible only in captive organizations. Even most of the captive organization that I have seen (E.g. RBS, Fidelity, UHG, Amex, Bank of America) doI seriously doubt if any service organization will give you this kind of salary - unless you have very high end consulting experience so that they can use in pre-sales for grabbing new opportunities. Even then it will opportunity based. Other option to get that salary from service organization is to pick something which gives you immediate onsite opportunity. That way you will earn and save more than 20 lakhs per annum package.This kind of salary is feasible only in captive organizations. Even most of the captive organization that I have seen (E.g. RBS, Fidelity, UHG, Amex, Bank of America) don't pay this salary for a mainframe 9 years experienced person. I have only seen, Mumbai based financial services captives (JP Morgan) paying this much. However, cost of living in Mumbai is quite high.So in summary, its not easy to have this jump within 6 months time. Few things you could possibly do to have higher package in long run:Moving to management side might also help you to get good package in future but to excel in management, one has to be good on soft skills and have leadership qualities. So, assess your strengths and then choose your path.",UNKNOWN,Stephen Turner,1.5K,0,0,2016,https://www.quora.com/Ive-been-working-in-mainframe-technology-for-the-past-9-years-and-I-earn-INR-12-00-000-per-year-What-can-I-do-to-get-a-package-of-20-lakhs-pers-annum-in-next-6-months
2,"It’s simple! EARN IT.Here’s how:Example conversation:HR: What’s your current and expected CTC?You: Current is 12 L. I expect 20 L.HR: 20L?? That’s much more than what we can offer you.You: How about this - forget the expected salary for now. You’ve seen my skills and how I’ve grown them in the last 1–2 years. Let’sIt’s simple! EARN IT.Here’s how:Example conversation:HR: What’s your current and expected CTC?You: Current is 12 L. I expect 20 L.HR: 20L?? That’s much more than what we can offer you.You: How about this - forget the expected salary for now. You’ve seen my skills and how I’ve grown them in the last 1–2 years. Let’s see if we can take it to the next level and figure out what I can contribute your company.(Do a thorough background research on the company. By the time you’re done you should be able to identify exactly what they want in a CTO, and exactly what you can do to fulfill that task)(During the chat with the CEO - assuming you’re taking a CTO position)CEO: So tell me about yourselfYou: <Explain here exactly what he needs based on your research>. But of course you’re the inside guy for all of that, so why don’t you tell me what you need done and let me evaluate the best I can put there to help you cover it.CEO: …!! I think that’s really great! So what we do here is <explains the company’s history, where they want to go, where you fit into their universe and why you’re such a great guy>. Do you have any questions?You: Fabulous really what you’ve accomplished here! I’m sure I can help grow this into something big. I do have one point I wish to raise: I’m at a time in my career where I’ve grown greatly <EXPLAIN HOW - what you learned, where you applied, how much new value you bring>. And so I believe I’ve earned the right to request 20L (or whatever you want). What do you feel?CEO: Normally we don’t do increments like that you know…You: I totally understand where you’re coming from. But I believe I can more than justify the value of 20L for your co! I mean just look at what I accomplished at <explain ONE major achievement from your great learning. ONE is enough>.70–80% Probability:20–30% Probability:Hope this helps.My experience with this: I was earning X amount in 2015. However when I visited some very likely companies, I requested 2X. Flat DOUBLE.And I got it.",0 followers,Jaice de Celis,1.1K,206,993.5K,2016,https://www.quora.com/Ive-been-working-in-mainframe-technology-for-the-past-9-years-and-I-earn-INR-12-00-000-per-year-What-can-I-do-to-get-a-package-of-20-lakhs-pers-annum-in-next-6-months
3,"Some people think that security and privacy is currently hot and adversarial. I suspect that we are still in the early days, and that things will escalate rapidly. I think we’ll find out that some very sophisticated cracks and compromises have already been conducted. I suspect that the crytocurrency thefts we’ve seen will be small in scale relative to some future thefts. If I’m right, security is going to be a hotter market than it is today, and we’ll need AI to detect malicious program behavior. Self-modifying code is not really all that hard to write. There are 15-year-old kids who’ve hackedSome people think that security and privacy is currently hot and adversarial. I suspect that we are still in the early days, and that things will escalate rapidly. I think we’ll find out that some very sophisticated cracks and compromises have already been conducted. I suspect that the crytocurrency thefts we’ve seen will be small in scale relative to some future thefts. If I’m right, security is going to be a hotter market than it is today, and we’ll need AI to detect malicious program behavior. Self-modifying code is not really all that hard to write. There are 15-year-old kids who’ve hacked cryptowallets. You don’t need to be perfect to compromise a system, you just need one lever.",UNKNOWN,Bessie J. Austin,119.4K,0,0,2018,https://www.quora.com/Ive-been-working-in-mainframe-technology-for-the-past-9-years-and-I-earn-INR-12-00-000-per-year-What-can-I-do-to-get-a-package-of-20-lakhs-pers-annum-in-next-6-months
4,Self driving cars that drive completely automated from point to point with no one at the wheel.,"5,084 followers",Bobby Tatro,3.9K,2.2K,45.6M,2018,https://www.quora.com/Ive-been-working-in-mainframe-technology-for-the-past-9-years-and-I-earn-INR-12-00-000-per-year-What-can-I-do-to-get-a-package-of-20-lakhs-pers-annum-in-next-6-months
5,Faster elevators capable of moving sideways.Faster elevators capable of moving sideways.,18 followers,Asim Qureshi,17K,996,156M,2021,https://www.quora.com/Ive-been-working-in-mainframe-technology-for-the-past-9-years-and-I-earn-INR-12-00-000-per-year-What-can-I-do-to-get-a-package-of-20-lakhs-pers-annum-in-next-6-months
6,20 years from today...20 years from today...,"135,528 followers",Hector Quintanilla,582,1.2K,88.6M,2021,https://www.quora.com/Which-technology-idea-do-you-think-will-become-reality-in-next-10-years
7,"This technology will create more billionaires — than any other technological revolution in history.I’m talking about Blockchain.Why?Picture this:The internet was limited to the storage and exchange of information — Blockchain, on the other hand, has the power toThis will reshape how we understand wealth as we know it.Listen, if moving data transformed our world — imagine how blockchain will take over our world when we digitizeThis is just the beginning!#BeBusinessSmart","51,712 followers",Chris Ebbert,906,11.4K,278.6M,2018,https://www.quora.com/Which-technology-idea-do-you-think-will-become-reality-in-next-10-years
8,Really useful augmented reality- either audio (like in the movie “Her”) or normal looking glasses.,"75,030 followers",Neman Ashraf,4.5K,410,37.1M,2021,https://www.quora.com/Which-technology-idea-do-you-think-will-become-reality-in-next-10-years
9,"India is moving towards Semicon manufacturing and in this context the role of contract manufacturing companies like Dixon becomes so critical.The stock started running like anything post the announcement of #atmanirbhar bharat initiative by government and policy support, and it is visible in the run of share — it is already multibagger in last 6 months — grown almost 3 times. Since then it is correction phase. There is very high P/E for the stock. It is better to wait and study company’s further plan and do market research than assuming ..India is moving towards Semicon manufacturing and in this context the role of contract manufacturing companies like Dixon becomes so critical.The stock started running like anything post the announcement of #atmanirbhar bharat initiative by government and policy support, and it is visible in the run of share — it is already multibagger in last 6 months — grown almost 3 times. Since then it is correction phase. There is very high P/E for the stock. It is better to wait and study company’s further plan and do market research than assuming ..",1 follower,Raymond De Vries,6.3K,874,12.4M,2020,https://www.quora.com/Ive-been-working-in-mainframe-technology-for-the-past-9-years-and-I-earn-INR-12-00-000-per-year-What-can-I-do-to-get-a-package-of-20-lakhs-pers-annum-in-next-6-months
