,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"We don’t know. And in the current state of our knowledge, we don’t even know how to find out,But “I don’t know, therefore God” is an obvious fallacy. I prefer to be honest about our ignorance than to make up stories to cover it up.","16,625 followers",Alec Cawley,1.3K,51.7K,60.1M,2018,https://www.quora.com/Will-there-be-once-so-advanced-technology-to-prove-that-the-Big-Bang-n-ever-happened
1,"If someone set off a grenade in your room while you were far away, you would get home and obviously say “Hey! Someone set off a grenade in here! There’s debris in a spherical pattern all around the explosion site”.Now, a skeptic could say “You weren’t there. You can’t be sure”.Well, since the 1970s, scientists have been able to detect the remnants of the initial expansion of the universe, commonly called the Big Bang. It’s the cosmic background radiation.Here’s the current map of it, but it was first detected in the 1960s by a couple of guys from Bell Labs who were wondering why there was so mIf someone set off a grenade in your room while you were far away, you would get home and obviously say “Hey! Someone set off a grenade in here! There’s debris in a spherical pattern all around the explosion site”.Now, a skeptic could say “You weren’t there. You can’t be sure”.Well, since the 1970s, scientists have been able to detect the remnants of the initial expansion of the universe, commonly called the Big Bang. It’s the cosmic background radiation.Here’s the current map of it, but it was first detected in the 1960s by a couple of guys from Bell Labs who were wondering why there was so much microwave interference. They tried to find the source and the source turned out to be “everywhere”. This radiation precisely matched calculations of what the radiation from the Big Bang would look like.You can even see it yourself. Get an old CRT television and tune it to a blank station. About a third of the static is remnants of the Big Bang. The rest is from local sources.So, we know there was a Big Bang because we can still see its results.","46,118 followers",Steven Haddock,1.6K,25.6K,343.4M,2021,https://www.quora.com/Will-there-be-once-so-advanced-technology-to-prove-that-the-Big-Bang-n-ever-happened
2,"We may discover the cause of the earliest events we can now see, the cause of the very early hot dense universe. But then we would be left wondering at the cause of that cause. And that would repeat ad infinitum. We would always have an earliest cause we cannot understand. So I think we can never totally solve the Origin of the universe.",2 followers,Richard Muller,801,2.3K,202.3M,2021,https://www.quora.com/Will-there-be-once-so-advanced-technology-to-prove-that-the-Big-Bang-n-ever-happened
3,Current science can pinpoint the origin of the Big Bang: here; there; over there;,UNKNOWN,Viktor T. Toth,2.2K,8.6K,115.4M,2020,https://www.quora.com/Will-there-be-once-so-advanced-technology-to-prove-that-the-Big-Bang-n-ever-happened
4,"Q: Are we 100% sure (not only 99.999%) that the Big Bang did occur?A: We are 100% sure that something happened which resulted in the expansion of space, as can be seen in cosmic redshift and microwave background, early galaxies with low metallicity stars and later galaxies with higher metallicity.We are pretty sure that the Big Bang theory is a good explanation for whatever happened, although it can be improved and possibly even replaced by a better theory.And quite a lot of people think that “the Big Bang” is a shitty name for it.",UNKNOWN,Viktor T. Toth,1K,8.6K,115.4M,2021,https://www.quora.com/Will-there-be-once-so-advanced-technology-to-prove-that-the-Big-Bang-n-ever-happened
5,We already are about 999.999999999999999999999999999 % sure the Big bang happened and that it is still happening. All you need is a telescope and some common sense. Cosmologists are actually are pretty sure about most of what happened after the first second and most of what happened in the first second.,UNKNOWN,Viktor T. Toth,836,8.6K,115.4M,2020,https://www.quora.com/Will-there-be-once-so-advanced-technology-to-prove-that-the-Big-Bang-n-ever-happened
6,"Modern China doesn’t care about being world power or not ! China had been there being a world power thousands of years ago in ancient Chinese Dynasties time.What China care about is to relive the ancient time of the lovely Chinese in prosperity, tranquil and happy livelihood. People able to freely travel to the world to learn the positive aspect of western knowledge to blend into Chinese innovations.",0 followers,Gao Yang,718,586,246.5K,2021,https://www.quora.com/Will-there-be-once-so-advanced-technology-to-prove-that-the-Big-Bang-n-ever-happened
7,"China isChina is the world’s largest economy by GDP PPP, and will be the largest by nominal GDP in 2028, if not sooner.China has the third most powerful military on the planet, and is a major nuclear power.China is the second most advanced technological nation after USA. It’s at the forefront of space exploration.",0 followers,Brian Coughlan,758,1.9K,8.3M,2021,https://www.quora.com/Will-there-be-once-so-advanced-technology-to-prove-that-the-Big-Bang-n-ever-happened
8,"China is already an economic, technological, and military superpower. China will be the sole superpower when the American economy collapses. The US is a paper tiger or dying tiger at best.China is ahead of the US in 5G, AI, Quantum computing, Cloud computing, Genetic engineering, digital economy, e-payment, e-commerce, space technology, hypersonic technology, etc.China smart cities, smart airports, smart container ports, EV, driverless taxis, driverless delivery systems, driverless buses are operational in many cities.China is already an economic, technological, and military superpower. China will be the sole superpower when the American economy collapses. The US is a paper tiger or dying tiger at best.China is ahead of the US in 5G, AI, Quantum computing, Cloud computing, Genetic engineering, digital economy, e-payment, e-commerce, space technology, hypersonic technology, etc.China smart cities, smart airports, smart container ports, EV, driverless taxis, driverless delivery systems, driverless buses are operational in many cities.China has the most advanced high-speed train in the world, capable of running at speed of 600km/hr, China has more than 40,000 km of high-speed train lines.China H-20 stealth bomber can reach 2nd island chain targets is in services 2021.China J-20B is one of the most advanced in the world.China's mega infrastructure projects are some of the most advanced in the world.China is a genuine super power, China is the high-tech hub of the world, the innovative high-tech center of the world. center for 4.0 global industrial revolution.",710 followers,Robert Milanović,1.8K,0,0,2021,https://www.quora.com/Will-there-be-once-so-advanced-technology-to-prove-that-the-Big-Bang-n-ever-happened
9,"As a Chinese,China has many problems that cannot easily be solved. It does not have nearly all the advantages that the USA or Britain had when they became global powers.Has China become more powerful than they have in the past? Certainly, and a strong regional power at that. But the next world power? Not by a long shot.Government is too repressive and aggressive, that’s one of the main keys. Secondly, Chinese demographics are not good right now and will be even worse in the future. There will soon be not enough young people and too many elderly people. Fertility rates areAs a Chinese,China has many problems that cannot easily be solved. It does not have nearly all the advantages that the USA or Britain had when they became global powers.Has China become more powerful than they have in the past? Certainly, and a strong regional power at that. But the next world power? Not by a long shot.Government is too repressive and aggressive, that’s one of the main keys. Secondly, Chinese demographics are not good right now and will be even worse in the future. There will soon be not enough young people and too many elderly people. Fertility rates are some of the lowest in the world and this is because of the CPC’s disastrous one child policy. Now, no one wants to get married or have kids. Also because cost of living is too high/work culture in China is crazy. (996)There’s also many environmental concerns too such as pollution, running out of groundwater, increasing dependence on food imports, etc. I can go on for a while.Edit: Thanks for all the upvotes, everyone!If you want to hear more from me about China, please follow or don’t hesitate to DM me. There’s a lot of misinformation spread on this platform about China and the West (mostly by Mainland Trolls/Little Pinks) that one shouldn’t fall for!",101 followers,Anthony Galli,813,300,5.7M,2022,https://www.quora.com/Will-there-be-once-so-advanced-technology-to-prove-that-the-Big-Bang-n-ever-happened
