,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"It depends on the “as we know it” part.The biggest thing to happen in databasesAs the cloud vendors such as AWS or GCP make their money renting CPU cycles, bytes stored, or bytes streamed, they don’t really care whether they make money on license fees or not, although they will sell you maintenance aIt depends on the “as we know it” part.The biggest thing to happen in databasesAs the cloud vendors such as AWS or GCP make their money renting CPU cycles, bytes stored, or bytes streamed, they don’t really care whether they make money on license fees or not, although they will sell you maintenance and consulting. So, they’ll happily sell you managed MySQL or PostgreSQL, or let you run databases that you manage in compute instances.In terms of true impact to “The Industry” as measured by revenues, the cloud has been far more important than NoSQL databases, which have mostly been added to the toolkit of big DB users versus replacing existing databases.So, yes, the database industry will survive, although we may well end up with Amazon (AWS) and Google (GCP) being the de facto biggest database players by the end of the decade.",18 followers,Asim Qureshi,17K,996,156M,2021,https://www.quora.com/What-skillset-or-technology-should-I-know-to-survive-in-the-IT-network-industry-for-the-next-10-20-years
1,20 years from today...20 years from today...,18 followers,Asim Qureshi,1K,996,156M,2018,https://www.quora.com/What-skillset-or-technology-should-I-know-to-survive-in-the-IT-network-industry-for-the-next-10-20-years
2,"The ability to compose a grammatically correct sentence containing a significant idea is already a rare skill and may soon be almost extinct. If you have that skill, you will thrive; if you lack it, your other skills will be ignored, because they will have no voice.","135,528 followers",Hector Quintanilla,582,1.2K,88.6M,2017,https://www.quora.com/What-skillset-or-technology-should-I-know-to-survive-in-the-IT-network-industry-for-the-next-10-20-years
