,Answer,followerCount,name,upvoteCount,answerCount,answerViews,year,question
0,"I have a technical background and used to be a techie at Oracle Corporation. This is my fourth year in EY, and I work as part of the Advisory (consulting) service line. EY has a very good IT Advisory and IT Risk Assurance practice, which fall under the 'performance improvement' sub-service line in Advisory. I don't think I've felt out of place in the last four years and have been a part of many technology related consulting engagements. Technology experience and skills are highly valued within he firm.",0 followers,Tanuj Keswani,555,0,0,2013,https://www.quora.com/What-should-a-future-internee-at-Ernst-and-Young-know-before-starting-his-internship-at-the-company-considering-he-is-from-a-technical-background-without-much-prior-knowledge-of-auditing-etc
